credential_code,STEM_ind,similar_credential_code,similar_STEM_ind,similarity,similarity_group
HIST-50-1-1,0,SOC-0-1-1,0,0.8679432272911072,Mid
HIST-50-1-1,0,ENGL-20-1-1,0,0.8662303686141968,Mid
HIST-50-1-1,0,POL S-0-1-1,0,0.8614373207092285,Mid
HIST-60-1-1,0,ENGL-0-1-1,0,0.8931711316108704,High
HIST-60-1-1,0,ENGL-20-1-1,0,0.8817797303199768,High
HIST-60-1-1,0,SISLA-0-1-1,0,0.8788193464279175,Mid
HIST-60-1-1,0,EDST-50-1-1,0,0.8779122233390808,Mid
HIST-60-1-1,0,CHID-0-1-1,0,0.8758389949798584,Mid
HIST-60-1-1,0,SOC-0-1-1,0,0.8756843209266663,Mid
HIST-60-1-1,0,SIS-0-1-1,0,0.868988037109375,Mid
HIST-60-1-1,0,COM-0-1-1,0,0.8611564636230469,Mid
HIST-60-1-1,0,GLITS-0-1-1,0,0.8608690500259399,Mid
HIST-60-1-1,0,COM-30-1-1,0,0.8604136109352112,Low
HIST-60-1-1,0,AES-0-1-1,0,0.8591331243515015,Low
HIST-60-1-1,0,EDST-0-1-1,0,0.857125997543335,Low
HIST-60-1-1,0,GERMAN-0-1-1,0,0.8560329675674438,Low
HPS-0-1-1,0,PHIL-0-1-1,0,0.8812137842178345,High
HPS-0-1-1,0,PHYS-0-1-5,1,0.8674084544181824,Mid
HPS-0-1-1,0,PHYS-4-1-5,1,0.8657550811767578,Mid
HPS-0-1-1,0,PHIL-20-1-1,0,0.8639029264450073,Mid
HPS-0-1-1,0,PHYS-3-1-5,1,0.861790657043457,Mid
HPS-0-1-1,0,PHYS-1-1-5,1,0.8567802309989929,Low
HPS-0-1-1,0,PHYS-2-1-5,1,0.8537411689758301,Low
HPS-0-1-1,0,CHID-0-1-1,0,0.8414223790168762,Very Low
HPS-0-1-1,0,ATM S-3-1-5,1,0.8364471197128296,Very Low
HPS-0-1-1,0,MATH-70-1-1,1,0.8334044814109802,Very Low
HPS-0-1-1,0,ATM S-0-1-5,1,0.8326358795166016,Very Low
HPS-0-1-1,0,HIST-0-1-1,0,0.832460343837738,Very Low
HPS-0-1-1,0,RELIG-0-1-1,0,0.8234065175056458,Very Low
HPS-0-1-1,0,MATH-0-1-5,1,0.8224502801895142,Very Low
HPS-0-1-1,0,ASTR-0-1-5,1,0.8213797807693481,Very Low
HPS-0-1-1,0,PH-0-1-1,0,0.8186459541320801,Very Low
HRMGT-0-1-2,0,ECON-0-1-1,1,0.8451964855194092,Very Low
HRMGT-0-1-2,0,INFO-40-1-6,1,0.8442965149879456,Very Low
HRMGT-0-1-2,0,INFO-10-1-6,1,0.8438619375228882,Very Low
HRMGT-0-1-2,0,INFO-30-1-6,1,0.8428500890731812,Very Low
HRMGT-0-1-2,0,INFO-0-1-6,1,0.8419675827026367,Very Low
HRMGT-0-1-2,0,SIS-0-1-1,0,0.8405287861824036,Very Low
HRMGT-0-1-2,0,POL S-0-1-1,0,0.8377982378005981,Very Low
HRMGT-0-1-2,0,STAT-40-1-5,1,0.8373460173606873,Very Low
HRMGT-0-1-2,0,INFO-20-1-6,1,0.835896909236908,Very Low
HRMGT-0-1-2,0,PH-30-1-1,0,0.8348633646965027,Very Low
HRMGT-0-1-2,0,STAT-0-1-5,1,0.8337315917015076,Very Low
HRMGT-0-1-2,0,PSYCH-0-1-1,1,0.8322689533233643,Very Low
HRMGT-0-1-2,0,PH-0-1-5,0,0.830359697341919,Very Low
HRMGT-1-1-2,0,POL S-0-1-1,0,0.8656948208808899,Mid
HRMGT-1-1-2,0,POL S-80-1-1,0,0.8620319962501526,Mid
HRMGT-1-1-2,0,POL S-70-1-1,0,0.8551631569862366,Low
HRMGT-1-1-2,0,SIS-0-1-1,0,0.8500686883926392,Low
HRMGT-1-1-2,0,PH-20-1-1,0,0.8496235013008118,Low
HRMGT-1-1-2,0,PH-30-1-1,0,0.8470085859298706,Low
HRMGT-1-1-2,0,PH-10-1-5,0,0.845680832862854,Very Low
HRMGT-1-1-2,0,INFO-10-1-6,1,0.8449577689170837,Very Low
HRMGT-1-1-2,0,INFO-0-1-6,1,0.8449092507362366,Very Low
HRMGT-1-1-2,0,COM-0-1-1,0,0.8446113467216492,Very Low
HRMGT-1-1-2,0,PH-0-1-5,0,0.8416730165481567,Very Low
HRMGT-1-1-2,0,SOC-0-1-1,0,0.840117335319519,Very Low
HRMGT-1-1-2,0,ECON-0-1-5,1,0.8361682295799255,Very Low
HRMGT-1-1-2,0,EDST-0-1-1,0,0.8326306343078613,Very Low
I S-0-1-2,0,INFO-10-1-6,1,0.864353597164154,Mid
I S-0-1-2,0,INFO-30-1-6,1,0.8638168573379517,Mid
I S-0-1-2,0,INFO-0-1-6,1,0.863085150718689,Mid
I S-0-1-2,0,POL S-0-1-1,0,0.8600407838821411,Low
I S-0-1-2,0,INFO-40-1-6,1,0.8597440123558044,Low
I S-0-1-2,0,POL S-80-1-1,0,0.8587753176689148,Low
I S-0-1-2,0,POL S-70-1-1,0,0.8576809167861938,Low
I S-0-1-2,0,SIS-0-1-1,0,0.853407621383667,Low
I S-0-1-2,0,ECON-0-1-1,1,0.8528976440429688,Low
I S-0-1-2,0,STAT-0-1-5,1,0.832256019115448,Very Low
I S-0-1-2,0,SOC-0-1-1,0,0.8302156329154968,Very Low
I S-0-1-2,0,GEOG-0-1-1,1,0.8284270763397217,Very Low
I S-0-1-2,0,PH-0-1-5,0,0.8257780075073242,Very Low
I S-1-1-2,0,INFO-40-1-6,1,0.8624463081359863,Mid
I S-1-1-2,0,INFO-10-1-6,1,0.8609679341316223,Mid
I S-1-1-2,0,INFO-30-1-6,1,0.8601083159446716,Low
I S-1-1-2,0,INFO-0-1-6,1,0.858604371547699,Low
I S-1-1-2,0,ECON-0-1-5,1,0.856569766998291,Low
I S-1-1-2,0,INFO-20-1-6,1,0.8536632061004639,Low
I S-1-1-2,0,STAT-40-1-5,1,0.845470666885376,Very Low
I S-1-1-2,0,STAT-0-1-5,1,0.8434418439865112,Very Low
I S-1-1-2,0,STAT-50-1-5,1,0.8411763310432434,Very Low
I S-1-1-2,0,C SCI-0-1-5,1,0.8385249972343445,Very Low
I S-1-1-2,0,SIS-0-1-1,0,0.8367301225662231,Very Low
I S-1-1-2,0,CMP E-0-1-6,1,0.8326542973518372,Very Low
I S-1-1-2,0,IND E-0-1-6,1,0.8291419148445129,Very Low
I S-1-1-2,0,ACMS-0-1-5,1,0.8280926942825317,Very Low
I S-1-1-2,0,INT EN-0-1-5,1,0.8258960843086243,Very Low
IND E-0-1-6,1,M E-60-1-6,1,0.8971249461174011,High
IND E-0-1-6,1,M E-5-1-6,1,0.8913078904151917,High
IND E-0-1-6,1,M E-0-1-6,1,0.8809914588928223,High
IND E-0-1-6,1,CHEM E-0-1-6,1,0.8720839619636536,Mid
IND E-0-1-6,1,CHEM E-5-1-6,1,0.8653045296669006,Mid
IND E-0-1-6,1,DESIGN-25-1-7,0,0.8629820346832275,Mid
IND E-0-1-6,1,E E-0-1-6,1,0.8584266901016235,Low
IND E-0-1-6,1,CIV E-0-1-6,1,0.8557080030441284,Low
IND E-0-1-6,1,ECENG-0-1-6,1,0.8550136685371399,Low
IND E-0-1-6,1,INT EN-0-1-6,1,0.8497434258460999,Low
IND E-0-1-6,1,ACMS-0-1-5,1,0.8494322896003723,Low
IND E-0-1-6,1,MS E-0-1-6,1,0.8459249138832092,Very Low
IND E-0-1-6,1,STAT-0-1-5,1,0.8456203937530518,Very Low
IND E-20-1-6,1,M E-60-1-6,1,0.8896517753601074,High
IND E-20-1-6,1,M E-5-1-6,1,0.8826307058334351,High
IND E-20-1-6,1,M E-0-1-6,1,0.869172215461731,Mid
IND E-20-1-6,1,DESIGN-25-1-7,0,0.868235170841217,Mid
IND E-20-1-6,1,E E-0-1-6,1,0.8665408492088318,Mid
IND E-20-1-6,1,ECENG-0-1-6,1,0.8659898042678833,Mid
IND E-20-1-6,1,INT EN-0-1-6,1,0.8629822731018066,Mid
IND E-20-1-6,1,INFO-40-1-6,1,0.8619763255119324,Mid
IND E-20-1-6,1,CHEM E-0-1-6,1,0.8607541918754578,Mid
IND E-20-1-6,1,CIV E-0-1-6,1,0.857872724533081,Low
IND E-20-1-6,1,INFO-0-1-6,1,0.8540070056915283,Low
IND E-20-1-6,1,HCDE-0-1-6,1,0.8522148132324219,Low
IND E-20-1-6,1,BSE-0-1-5,1,0.8482667207717896,Low
INDIV-0-1-1,0,EDST-50-1-1,0,0.9021687507629396,High
INDIV-0-1-1,0,CHID-0-1-1,0,0.8844965696334839,High
INDIV-0-1-1,0,EDST-0-1-1,0,0.8838105797767639,High
INDIV-0-1-1,0,EDST-20-1-1,0,0.8826970458030701,High
INDIV-0-1-1,0,EDST-40-1-1,0,0.8764153122901917,Mid
INDIV-0-1-1,0,ECO-0-1-1,0,0.8650670647621155,Mid
INDIV-0-1-1,0,SIS-0-1-1,0,0.8548116683959961,Low
INDIV-0-1-1,0,GWSS-0-1-1,0,0.849839985370636,Low
INFO-0-1-6,1,GEOG-0-1-1,1,0.870427668094635,Mid
INFO-0-1-6,1,DESIGN-5-1-7,0,0.8634406328201294,Mid
INFO-0-1-6,1,GEOG-10-1-1,1,0.8627222776412964,Mid
INFO-0-1-6,1,DESIGN-0-1-7,0,0.8611477017402649,Mid
INFO-0-1-6,1,C SCI-10-1-5,1,0.8601128458976746,Low
INFO-0-1-6,1,DESIGN-32-1-7,0,0.8595679402351379,Low
INFO-0-1-6,1,I S-1-1-2,0,0.8567814230918884,Low
INFO-0-1-6,1,ACCTG-0-1-2,0,0.8557880520820618,Low
INFO-0-1-6,1,HCDE-15-1-6,1,0.8555500507354736,Low
INFO-0-1-6,1,C SCI-0-1-5,1,0.8547511696815491,Low
INFO-0-1-6,1,I S-0-1-2,0,0.8537909984588623,Low
INFO-0-1-6,1,HCDE-0-1-6,1,0.8523291945457458,Low
INFO-0-1-6,1,ECO-0-1-1,0,0.8450573086738586,Very Low
INFO-0-1-6,1,STAT-0-1-5,1,0.8431403636932373,Very Low
INFO-0-1-6,1,INT EN-0-1-6,1,0.8407849669456482,Very Low
INFO-10-1-6,1,GEOG-0-1-1,1,0.8701712489128113,Mid
INFO-10-1-6,1,I S-1-1-2,0,0.8609679341316223,Mid
INFO-10-1-6,1,GEOG-10-1-1,1,0.8601866364479065,Low
INFO-10-1-6,1,DESIGN-5-1-7,0,0.8599342107772827,Low
INFO-10-1-6,1,ACCTG-0-1-2,0,0.8594821691513062,Low
INFO-10-1-6,1,DESIGN-0-1-7,0,0.8585824370384216,Low
INFO-10-1-6,1,C SCI-10-1-5,1,0.8573278188705444,Low
INFO-10-1-6,1,I S-0-1-2,0,0.8568819165229797,Low
INFO-10-1-6,1,MKTG-10-1-2,0,0.8565880060195923,Low
INFO-10-1-6,1,DESIGN-32-1-7,0,0.8524202108383179,Low
INFO-10-1-6,1,C SCI-0-1-5,1,0.8523659706115723,Low
INFO-10-1-6,1,ECO-0-1-1,0,0.8484715819358826,Low
INFO-10-1-6,1,HCDE-0-1-6,1,0.8479965329170227,Low
INFO-10-1-6,1,STAT-0-1-5,1,0.8414086699485779,Very Low
INFO-10-1-6,1,INT EN-0-1-5,1,0.8411768674850464,Very Low
INFO-20-1-6,1,DESIGN-5-1-7,0,0.8676904439926147,Mid
INFO-20-1-6,1,C SCI-10-1-5,1,0.8662014603614807,Mid
INFO-20-1-6,1,DESIGN-0-1-7,0,0.8649964928627014,Mid
INFO-20-1-6,1,GEOG-0-1-1,1,0.8641080260276794,Mid
INFO-20-1-6,1,C SCI-0-1-5,1,0.8616894483566284,Mid
INFO-20-1-6,1,GEOG-10-1-1,1,0.8612847924232483,Mid
INFO-20-1-6,1,HCDE-5-1-6,1,0.8559619784355164,Low
INFO-20-1-6,1,HCDE-15-1-6,1,0.8555858135223389,Low
INFO-20-1-6,1,I S-1-1-2,0,0.8536632061004639,Low
INFO-20-1-6,1,HCDE-0-1-6,1,0.8534266948699951,Low
INFO-20-1-6,1,INT EN-0-1-5,1,0.8505626320838928,Low
INFO-20-1-6,1,ACCTG-0-1-2,0,0.8478617668151855,Low
INFO-20-1-6,1,ECO-0-1-1,0,0.8467028141021729,Very Low
INFO-20-1-6,1,STAT-0-1-5,1,0.8447199463844299,Very Low
INFO-20-1-6,1,ENVIR-0-1-1,1,0.8434739708900452,Very Low
INFO-30-1-6,1,GEOG-0-1-1,1,0.8679254651069641,Mid
INFO-30-1-6,1,I S-1-1-2,0,0.8601083159446716,Low
INFO-30-1-6,1,GEOG-10-1-1,1,0.8597772121429443,Low
INFO-30-1-6,1,C SCI-10-1-5,1,0.8591966032981873,Low
INFO-30-1-6,1,ACCTG-0-1-2,0,0.8575164079666138,Low
INFO-30-1-6,1,MKTG-10-1-2,0,0.8567817807197571,Low
INFO-30-1-6,1,I S-0-1-2,0,0.856292188167572,Low
INFO-30-1-6,1,DESIGN-5-1-7,0,0.854943037033081,Low
INFO-30-1-6,1,DESIGN-0-1-7,0,0.8548688888549805,Low
INFO-30-1-6,1,C SCI-0-1-5,1,0.8542956709861755,Low
INFO-30-1-6,1,ECO-0-1-1,0,0.847301185131073,Low
INFO-30-1-6,1,HCDE-0-1-6,1,0.8470420837402344,Low
INFO-30-1-6,1,STAT-0-1-5,1,0.84430992603302,Very Low
INFO-30-1-6,1,INT EN-0-1-6,1,0.842147707939148,Very Low
INFO-40-1-6,1,C SCI-10-1-5,1,0.8789095878601074,Mid
INFO-40-1-6,1,STAT-15-1-5,1,0.8721544742584229,Mid
INFO-40-1-6,1,STAT-40-1-5,1,0.8718540072441101,Mid
INFO-40-1-6,1,STAT-0-1-5,1,0.8709328174591064,Mid
INFO-40-1-6,1,C SCI-0-1-5,1,0.8697708249092102,Mid
INFO-40-1-6,1,GEOG-10-1-1,1,0.8661952018737793,Mid
INFO-40-1-6,1,ATM S-20-1-5,1,0.8649635910987854,Mid
INFO-40-1-6,1,STAT-50-1-5,1,0.8642535209655762,Mid
INFO-40-1-6,1,I S-1-1-2,0,0.8624463081359863,Mid
INFO-40-1-6,1,IND E-20-1-6,1,0.8619763255119324,Mid
INFO-40-1-6,1,ACCTG-0-1-2,0,0.8584873080253601,Low
INFO-40-1-6,1,GEOG-0-1-1,1,0.858323872089386,Low
INFO-40-1-6,1,I S-0-1-2,0,0.8523460030555725,Low
INFO-40-1-6,1,INT EN-0-1-6,1,0.849651575088501,Low
INFO-40-1-6,1,CMP E-0-1-6,1,0.8445044159889221,Very Low
INFO-40-1-6,1,ACMS-0-1-5,1,0.8442482352256775,Very Low
INFO-40-1-6,1,DESIGN-0-1-7,0,0.8425559401512146,Very Low
INFO-50-1-6,1,PH-20-1-1,0,0.8730416297912598,Mid
INFO-50-1-6,1,PH-0-1-1,0,0.8724530339241028,Mid
INFO-50-1-6,1,PH-30-1-1,0,0.8720912933349609,Mid
INFO-50-1-6,1,PH-10-1-5,0,0.8673516511917114,Mid
INFO-50-1-6,1,GEOG-10-1-1,1,0.8453876376152039,Very Low
INFO-50-1-6,1,GEOG-0-1-1,1,0.843682050704956,Very Low
INFO-50-1-6,1,EDST-60-1-1,0,0.842460572719574,Very Low
INFO-50-1-6,1,IND E-20-1-6,1,0.8394442200660706,Very Low
INFO-50-1-6,1,INT EN-0-1-6,1,0.8373399972915649,Very Low
INFO-50-1-6,1,HCDE-0-1-6,1,0.836027204990387,Very Low
INFO-50-1-6,1,ACCTG-0-1-2,0,0.8355900645256042,Very Low
INFO-50-1-6,1,FSNH-0-1-1,1,0.8355705142021179,Very Low
INFO-50-1-6,1,STAT-0-1-5,1,0.8352199792861938,Very Low
INFO-50-1-6,1,NBIO-0-1-5,1,0.8339442014694214,Very Low
INT EN-0-1-5,1,M E-5-1-6,1,0.8809795379638672,High
INT EN-0-1-5,1,C SCI-10-1-5,1,0.8764311671257019,Mid
INT EN-0-1-5,1,C SCI-0-1-5,1,0.8710289001464844,Mid
INT EN-0-1-5,1,M E-60-1-6,1,0.8701566457748413,Mid
INT EN-0-1-5,1,BIOEN-40-1-6,1,0.8689633011817932,Mid
INT EN-0-1-5,1,ACMS-0-1-5,1,0.8677985072135925,Mid
INT EN-0-1-5,1,M E-0-1-6,1,0.8674050569534302,Mid
INT EN-0-1-5,1,CMP E-0-1-6,1,0.8669471144676208,Mid
INT EN-0-1-5,1,BSE-0-1-5,1,0.8601809740066528,Low
ITAL-0-1-1,0,GERMAN-1-1-1,0,0.8800298571586609,Mid
ITAL-0-1-1,0,C LIT-30-1-1,0,0.8692919611930847,Mid
ITAL-0-1-1,0,GERMAN-0-1-1,0,0.8668034672737122,Mid
ITAL-0-1-1,0,SISLA-0-1-1,0,0.8573631048202515,Low
ITAL-0-1-1,0,FINN-0-1-1,0,0.8556579351425171,Low
ITAL-0-1-1,0,EURO-0-1-1,0,0.8534150123596191,Low
ITAL-0-1-1,0,FRENCH-0-1-1,0,0.8513895273208618,Low
ITAL-0-1-1,0,SPAN-0-1-1,0,0.8509171605110168,Low
ITAL-0-1-1,0,ROM LI-0-1-1,0,0.849462628364563,Low
ITAL-0-1-1,0,SWED-0-1-1,0,0.8490795493125916,Low
ITAL-0-1-1,0,CMS-0-1-1,0,0.838689923286438,Very Low
ITAL-0-1-1,0,NORW-0-1-1,0,0.8355737328529358,Very Low
JAPAN-0-1-1,0,ASIALC-0-1-1,0,0.9896687269210817,High
JAPAN-0-1-1,0,KOREAN-0-1-1,0,0.9444377422332764,High
JAPAN-0-1-1,0,CHIN-0-1-1,0,0.9243813753128052,High
JAPAN-0-1-1,0,SISA-0-1-1,0,0.8731603622436523,Mid
JAPAN-0-1-1,0,ENGL-0-1-1,0,0.8717520833015442,Mid
JAPAN-0-1-1,0,ENGL-20-1-1,0,0.8689497113227844,Mid
JAPAN-0-1-1,0,EDST-50-1-1,0,0.8684035539627075,Mid
JAPAN-0-1-1,0,GERMAN-0-1-1,0,0.8568216562271118,Low
JAPAN-0-1-1,0,SPAN-0-1-1,0,0.854034423828125,Low
JAPAN-0-1-1,0,SISLA-0-1-1,0,0.8524070978164673,Low
JAPAN-0-1-1,0,GERMAN-1-1-1,0,0.8524038195610046,Low
JAPAN-0-1-1,0,GREEK-0-1-1,0,0.8514465093612671,Low
JAPAN-0-1-1,0,SISSE-0-1-1,0,0.8433912992477417,Very Low
KOREAN-0-1-1,0,ASIALC-0-1-1,0,0.9472983479499816,High
KOREAN-0-1-1,0,JAPAN-0-1-1,0,0.9453938603401184,High
KOREAN-0-1-1,0,CHIN-0-1-1,0,0.9319261908531188,High
KOREAN-0-1-1,0,ENGL-20-1-1,0,0.8942158818244934,High
KOREAN-0-1-1,0,EDST-50-1-1,0,0.8934785723686218,High
KOREAN-0-1-1,0,ENGL-0-1-1,0,0.8925296664237976,High
KOREAN-0-1-1,0,GERMAN-0-1-1,0,0.8850391507148743,High
KOREAN-0-1-1,0,SISA-0-1-1,0,0.8819324970245361,High
KOREAN-0-1-1,0,GERMAN-1-1-1,0,0.8806172013282776,High
KOREAN-0-1-1,0,SPAN-0-1-1,0,0.8768296241760254,Mid
KOREAN-0-1-1,0,SISLA-0-1-1,0,0.8737292885780334,Mid
KOREAN-0-1-1,0,GREEK-0-1-1,0,0.8676103949546814,Mid
KOREAN-0-1-1,0,ROM LI-0-1-1,0,0.8670128583908081,Mid
L ARCH-0-1-7,0,ESRM-10-1-5,1,0.8753798604011536,Mid
L ARCH-0-1-7,0,ARCHST-50-1-1,0,0.8700885772705078,Mid
L ARCH-0-1-7,0,ARCHST-0-1-1,0,0.8690087795257568,Mid
L ARCH-0-1-7,0,ARCH-10-1-1,0,0.8671350479125977,Mid
L ARCH-0-1-7,0,ARCH-0-1-1,0,0.8661335110664368,Mid
L ARCH-0-1-7,0,ESRM-20-1-5,1,0.8574504256248474,Low
L ARCH-0-1-7,0,GEOG-0-1-1,1,0.8532153367996216,Low
L ARCH-0-1-7,0,CEP-0-1-1,0,0.847146213054657,Low
L ARCH-0-1-7,0,ESRM-40-1-5,1,0.8460696339607239,Very Low
L ARCH-0-1-7,0,DESIGN-5-1-7,0,0.8457807898521423,Very Low
L ARCH-0-1-7,0,ENVIR-0-1-1,1,0.8409842252731323,Very Low
L ARCH-0-1-7,0,DESIGN-0-1-7,0,0.8405150771141052,Very Low
L ARCH-0-1-7,0,ENV E-0-1-6,1,0.8317257165908813,Very Low
L ARCH-0-1-7,0,ART-0-1-4,0,0.8281254768371582,Very Low
L ARCH-0-1-7,0,CIV E-0-1-6,1,0.8261865377426147,Very Low
LATIN-0-1-1,0,CLAS-0-1-1,0,0.9427748918533324,High
LATIN-0-1-1,0,CL ST-0-1-1,0,0.915507972240448,High
LATIN-0-1-1,0,GREEK-0-1-1,0,0.905704915523529,High
LATIN-0-1-1,0,HIST-50-1-1,0,0.8697680830955505,Mid
LATIN-0-1-1,0,GERMAN-0-1-1,0,0.8613433837890625,Mid
LATIN-0-1-1,0,ENGL-0-1-1,0,0.8556134104728699,Low
LATIN-0-1-1,0,SISLA-0-1-1,0,0.8550459742546082,Low
LATIN-0-1-1,0,GERMAN-1-1-1,0,0.854854941368103,Low
LATIN-0-1-1,0,ENGL-20-1-1,0,0.8548310995101929,Low
LATIN-0-1-1,0,SPAN-0-1-1,0,0.8524346351623535,Low
LATIN-0-1-1,0,ROM LI-0-1-1,0,0.8494985699653625,Low
LATIN-0-1-1,0,KOREAN-0-1-1,0,0.8482033610343933,Low
LATIN-0-1-1,0,CHIN-0-1-1,0,0.8477685451507568,Low
LING-0-1-1,0,ROM LI-0-1-1,0,0.8821665048599243,High
LING-0-1-1,0,SPHSC-0-1-5,0,0.8568035960197449,Low
LING-0-1-1,0,SPAN-0-1-1,0,0.8550476431846619,Low
LING-0-1-1,0,SISSE-0-1-1,0,0.8533731698989868,Low
LING-0-1-1,0,AIS-0-1-1,0,0.8474817276000977,Low
LING-0-1-1,0,MELC-20-1-1,0,0.8426178097724915,Very Low
LING-0-1-1,0,FRENCH-0-1-1,0,0.8410468101501465,Very Low
LING-0-1-1,0,EDST-50-1-1,0,0.8396334648132324,Very Low
LING-0-1-1,0,ASIALC-0-1-1,0,0.8392248749732971,Very Low
LING-0-1-1,0,COM-0-1-1,0,0.8382102251052856,Very Low
LING-0-1-1,0,ENGL-0-1-1,0,0.8377315998077393,Very Low
LING-0-1-1,0,KOREAN-0-1-1,0,0.8337042331695557,Very Low
LSJ-0-1-1,0,SOC-0-1-1,0,0.8944820761680603,High
LSJ-0-1-1,0,POL S-0-1-1,0,0.8860788345336914,High
LSJ-0-1-1,0,POL S-80-1-1,0,0.8779631853103638,Mid
LSJ-0-1-1,0,POL S-70-1-1,0,0.865605354309082,Mid
LSJ-0-1-1,0,SIS-0-1-1,0,0.858452320098877,Low
LSJ-0-1-1,0,SOC WF-0-1-1,0,0.8425816893577576,Very Low
LSJ-0-1-1,0,EDST-30-1-1,0,0.8362390398979187,Very Low
LSJ-0-1-1,0,SISLA-0-1-1,0,0.8344431519508362,Very Low
LSJ-0-1-1,0,EDST-20-1-1,0,0.8308271169662476,Very Low
LSJ-0-1-1,0,PHIL-20-1-1,0,0.8307202458381653,Very Low
LSJ-0-1-1,0,COM-0-1-1,0,0.8253844380378723,Very Low
LSJ-0-1-1,0,ECO-0-1-1,0,0.8225903511047363,Very Low
LSJ-0-1-1,0,AES-0-1-1,0,0.8190851211547852,Very Low
LSJ-0-1-1,0,WOMEN-0-1-1,0,0.8154833316802979,Very Low
LSJ-0-1-1,0,RELIG-0-1-1,0,0.8153377175331116,Very Low
M E-0-1-6,1,CHEM E-5-1-6,1,0.9219014048576356,High
M E-0-1-6,1,CHEM E-0-1-6,1,0.9197364449501038,High
M E-0-1-6,1,MS E-70-1-6,1,0.901996910572052,High
M E-0-1-6,1,MS E-0-1-6,1,0.8902541399002075,High
M E-0-1-6,1,BIOEN-80-1-6,1,0.8861730098724365,High
M E-0-1-6,1,BIOEN-0-1-6,1,0.8858019709587097,High
M E-0-1-6,1,IND E-0-1-6,1,0.8787400126457214,Mid
M E-0-1-6,1,CIV E-0-1-6,1,0.8763101696968079,Mid
M E-0-1-6,1,E E-0-1-6,1,0.8697667121887207,Mid
M E-0-1-6,1,IND E-20-1-6,1,0.8680493235588074,Mid
M E-0-1-6,1,ENV E-0-1-6,1,0.8635737895965576,Mid
M E-0-1-6,1,INT EN-0-1-5,1,0.8613725900650024,Mid
M E-0-1-6,1,A A-0-1-6,1,0.8562901020050049,Low
M E-5-1-6,1,CHEM E-5-1-6,1,0.918110728263855,High
M E-5-1-6,1,CHEM E-0-1-6,1,0.9176945686340332,High
M E-5-1-6,1,BIOEN-80-1-6,1,0.9082427024841307,High
M E-5-1-6,1,BIOEN-0-1-6,1,0.908199667930603,High
M E-5-1-6,1,MS E-70-1-6,1,0.8945760130882263,High
M E-5-1-6,1,IND E-0-1-6,1,0.8904517889022827,High
M E-5-1-6,1,ACMS-0-1-5,1,0.8898179531097412,High
M E-5-1-6,1,BIOEN-40-1-6,1,0.8888342380523682,High
M E-5-1-6,1,MS E-0-1-6,1,0.8884134888648987,High
M E-5-1-6,1,ACMS-10-1-5,1,0.8878961801528931,High
M E-5-1-6,1,INT EN-0-1-6,1,0.8793599009513855,Mid
M E-5-1-6,1,AMATH-0-1-5,1,0.8782528042793274,Mid
M E-5-1-6,1,ENV E-0-1-6,1,0.8751285672187805,Mid
M E-5-1-6,1,ATM S-0-1-5,1,0.8689184784889221,Mid
M E-60-1-6,1,CHEM E-0-1-6,1,0.9030942916870116,High
M E-60-1-6,1,CHEM E-5-1-6,1,0.9016645550727844,High
M E-60-1-6,1,IND E-0-1-6,1,0.8958404660224915,High
M E-60-1-6,1,MS E-70-1-6,1,0.8954625725746155,High
M E-60-1-6,1,IND E-20-1-6,1,0.8896517753601074,High
M E-60-1-6,1,BIOEN-0-1-6,1,0.8848148584365845,High
M E-60-1-6,1,BIOEN-80-1-6,1,0.88420170545578,High
M E-60-1-6,1,MS E-0-1-6,1,0.8840169906616211,High
M E-60-1-6,1,E E-0-1-6,1,0.8836938142776489,High
M E-60-1-6,1,CIV E-0-1-6,1,0.8835591673851013,High
M E-60-1-6,1,A A-0-1-6,1,0.8751409649848938,Mid
M E-60-1-6,1,INT EN-0-1-5,1,0.8677678108215332,Mid
M E-60-1-6,1,ENV E-0-1-6,1,0.8638216853141785,Mid
MARBIO-0-1-5,1,AFS-0-1-5,1,0.933635711669922,High
MARBIO-0-1-5,1,OCEAN-0-1-5,1,0.9221683740615844,High
MARBIO-0-1-5,1,BIOL-45-1-5,1,0.8885647654533386,High
MARBIO-0-1-5,1,BIOL-5-1-1,1,0.8729363083839417,Mid
MARBIO-0-1-5,1,BIOL-30-1-5,1,0.8612853288650513,Mid
MARBIO-0-1-5,1,ESRM-40-1-5,1,0.8606986403465271,Low
MARBIO-0-1-5,1,BIOL-15-1-5,1,0.8596047163009644,Low
MARBIO-0-1-5,1,ATM S-2-1-5,1,0.8586389422416687,Low
MARBIO-0-1-5,1,BIOL-35-1-5,1,0.8572966456413269,Low
MARBIO-0-1-5,1,ATM S-0-1-5,1,0.8557993769645691,Low
MARBIO-0-1-5,1,ESRM-0-1-5,1,0.8540660738945007,Low
MARBIO-0-1-5,1,ESS-0-1-1,1,0.849051833152771,Low
MARBIO-0-1-5,1,BIOCHM-0-1-1,1,0.8466449975967407,Very Low
MARBIO-0-1-5,1,ENVIR-0-1-1,1,0.8400131464004517,Very Low
MARBIO-0-1-5,1,ENV E-0-1-6,1,0.8391299843788147,Very Low
MATH-0-1-1,1,STAT-0-1-5,1,0.9363033771514891,High
MATH-0-1-1,1,STAT-50-1-5,1,0.9309762120246888,High
MATH-0-1-1,1,STAT-15-1-5,1,0.930573582649231,High
MATH-0-1-1,1,STAT-40-1-5,1,0.9280685186386108,High
